"L1Day7" "L2Day7" "L3Day7" "L5Day7" "L6Day7" "R1Day5" "R2Day5" "R3Day5" "R4Day5" "R5Day%"
"gene1658" 3.46989962505891 3.48689522184595 3.65131336180856 3.67927098970479 3.64164797500673 3.50769543440603 3.71220110685984 3.56529874292904 3.88278105141596 3.7595114511955
"gene1659" 8.52925059778873 8.64544822836761 8.54676454031504 8.60956474082077 8.59737381725258 8.36541491194293 8.34711685997382 8.26646998397025 8.20402484803267 8.11700846057019
"gene1660" 6.95784043578565 6.92569597676282 7.02838862841525 6.84533912719557 6.94603150776411 6.51496043286605 6.34791726350526 6.47902594791489 6.54922163898582 6.63550643691594
"gene1661" -0.732003860231256 -0.846488535434145 -0.728949168126917 -0.785241602650917 -0.764899043706809 -0.762599932073259 -0.84911172556587 -0.765502001735991 -0.853964571663001 -0.842927134587009
"gene1662" 5.83543014555061 5.91500226665981 5.76602022688528 5.98602696550339 5.91036360765947 5.84097747596736 5.59710519968277 5.84355433185169 5.57497501562435 5.75893048457658
"gene1663" 5.30843789063718 4.94000907825754 5.22102523186338 5.36724840430645 5.1989319231922 5.18661508747814 5.42006839021145 5.31606365052691 5.63991859478909 5.54128022753207
"gene1664" 7.22474425127057 7.36487254076747 7.44175529990141 7.26728830753383 7.44399608195477 6.99636343393617 7.07461227570647 7.09166194449621 7.16229064248545 7.17503012336176
"gene1665" 4.55192117435342 4.42488007411855 4.64455507934974 4.49883790512726 4.38932199583722 4.16582174647782 4.19639792815164 4.22975116879547 4.19199275346066 4.17687787878666
"gene1666" 6.19429572650625 6.12350498713205 6.20189496305602 6.08205848255471 6.22333352717511 6.24680336092586 6.38645682644337 6.33602451410778 6.27391831792283 6.36287953735204
"gene1667" 5.0395758676764 5.19252147443287 5.01147783250817 5.28260506617435 5.28061241386193 5.36047206454383 5.42655577080479 5.37288774344876 5.27485888127692 5.10155481809844
"gene1668" 4.79469052140923 4.52421494417634 4.38975195140466 4.6265314965913 4.51907844985517 4.62992794785162 4.78711608784574 4.66813764613527 4.66040792070735 4.55090830531202
"gene1669" 8.42293812071904 8.37626017287169 8.44924879783018 8.30799265564278 8.33026730248815 7.90185495328169 8.04626727173849 8.16519031129181 8.09647863001412 8.13851982316272
"gene1670" 7.04871004961301 7.25905169013313 7.13238531285306 7.19267642533854 7.05400351309219 6.74815623766409 6.62491785266121 6.79374255899009 6.649811518799 6.72582325544008
"gene1671" -1.36010351474764 -1.47261568477126 -1.46677679805045 -1.40340708610525 -1.29845541156389 -1.47870175185904 -1.47431917817212 -1.4797420624641 -1.47747117113885 -1.47030346311831
"gene1672" 7.04939409244317 7.21280248014274 7.11144338683724 7.07148897300945 7.02440551078707 6.08570020751772 6.28458108802109 6.37706529872199 6.52820353026222 6.5394133739914
"gene1673" 7.23010111317787 7.79983276735284 7.53778615481911 7.35405662910668 7.56348646532559 6.87730315354047 7.7206356871268 7.91087019755347 8.24598003141094 8.29380461214429
"gene1674" 6.46144775406911 6.47829864593248 6.64967712522031 6.4727859638248 6.36522106847871 5.81553858960238 5.91404064503118 6.04582858414592 6.07711369133818 5.99763744760667
"gene1675" 3.48472991437202 3.66160291149133 3.2743930211662 3.5400920053055 3.44426677687509 3.60801999053022 3.45758129006432 3.36033892983022 3.70214237786786 3.48754776852001
"gene1676" 1.81479716839848 1.84913517179831 1.8249209549569 1.58359859587785 1.71073254493436 1.71775635515722 2.04201144941105 2.09000044084738 1.87075061862104 2.22976616702864
"gene1677" 2.0016638853588 2.31722280470062 2.09615916303925 2.37240043469224 2.22515523500934 1.98060270624258 2.52540464811718 2.1634275944539 2.19078887305164 2.06043067935733
"gene1678" 4.7200971469259 5.01507012010046 4.99791251196677 4.97211826922238 4.82100281465012 4.18817573456302 4.30818915759426 4.37433893927285 4.39550099576891 4.56285854712267
"gene1679" 5.66365585652044 5.17355386246135 5.30734247440091 5.49554271593059 5.37213620955163 5.53148932561373 5.4174694104014 5.50293970226536 5.6295532780645 5.56825876673265
"gene1680" 6.45064902454097 6.59253405618405 6.47556921431261 6.51465027753889 6.3684987570359 6.27473243605729 6.26191280681333 6.36244939630369 6.5898580064323 6.68641482161024
"gene1681" 3.26672680433856 3.28490320471271 3.16575177122751 3.19960110578883 3.20822576119856 3.22247610167425 3.25393592851061 3.28791219920953 3.41085897502321 3.42719301065813
"gene1682" 6.21730163639663 5.96563135464831 6.03795687264134 6.01346314760082 5.95310778503275 6.67094560898485 6.73979039118884 6.7169205651186 6.58473387998342 6.51891808297321
"gene1683" 11.9135655174861 11.9337311205486 11.8949743984944 11.926004862592 11.9559257520902 12.2978849487653 12.2660665082963 12.2958507881364 12.2472428105305 12.2262807742831
"gene1684" 8.13404934111199 8.10684726954129 8.12475302931238 8.12499697115911 8.11754521118467 8.27609836784437 8.26265823451036 8.25882061755007 8.22857034105612 8.25449272179019
"gene1685" 7.14712244569757 7.13423310412454 7.29572969805299 7.14600558395618 7.15792810311177 6.99198045369962 7.0678560625255 6.90156225669484 6.83093760574942 7.05560039501159
"gene1686" 6.82615578138774 6.64485992345308 6.67852869253217 6.72407458318056 6.69296338611067 6.85434344057962 6.73681251085701 6.77200422172424 6.96834599569217 6.8810403786397
"gene1687" 6.39815563085439 6.50576650125934 6.44666487139904 6.37107922533997 6.41127418149376 6.16411402204932 6.21718469113612 6.22484399799077 6.29735138741225 6.2359659613016
"gene1688" 6.60145796109597 6.70671928497374 6.6491025950795 6.72395559469064 6.52515941482691 6.71162780578604 6.45394605524917 6.37724242568307 6.46449099608676 6.45838760692759
"gene1689" 5.90763537879292 5.95724480307387 5.88006518461436 5.74165197667755 5.87382311984354 5.65875248574991 5.77949275936834 5.73906163107643 5.63889628522987 5.71981082476793
"gene1690" 3.88416008913745 3.99670432262852 4.08930358948011 4.0481397693475 4.37920594610624 3.97283531235717 4.0325819960227 4.28154944735079 4.18024118567636 3.96684675351133
"gene1691" -1.1086033442335 -0.915873654764445 -1.10722399931881 -1.04941200732904 -1.12366177705615 -1.122598249897 -1.11694479158422 -1.03138443531606 -1.12101035148736 -1.00720031762119
"gene1692" 6.87302316169859 7.0970741655628 7.02854892686181 7.00559921501616 6.99638877182412 7.05081845305138 6.86531147550806 6.71425524869453 6.73106140779075 6.76585577873773
"gene1693" 0.49249214747664 -0.00941761202443717 0.00660727142928219 0.0341597460048088 0.0629588921829007 -0.0260899712965758 -0.0140858779935532 0.149098690820888 0.0710745675318181 0.0996138463282493
"gene1694" 5.32037636525824 5.30318254004438 5.21032771284852 5.16745778935796 5.12158476552824 5.20981637497174 5.37778524554122 5.59766156911324 5.29067327422969 5.35085561660853
"gene1695" 4.97181646580685 5.15848434456206 5.05660658908645 5.24478097960347 5.10949531153854 4.72711644132495 4.98915797519591 5.00349833520781 5.11481681223512 4.85098366060843
"gene1696" 5.59871998374293 5.80876646798135 5.79769671213663 5.85323056559621 5.79617302763967 5.62135541555149 5.63145263728586 5.52832880460932 5.75392778516364 5.54575373626681
"gene1697" 6.35943447058865 6.41814700813853 6.40786400419248 6.43545357409088 6.41622758534235 6.35643661495345 6.29862893874232 6.35012607984082 6.38419814841589 6.2567798725385
"gene1698" 7.16765544157544 7.34485695294395 7.18421729148785 7.12369433897184 7.02803044775321 7.18742021756362 7.08401074603678 7.09118440309261 7.07242910216056 7.04120151209313
"gene1699" 1.95712324353479 1.8302125525686 2.04928812014368 1.88736173074882 2.14529899260479 1.84674757377029 1.81488945857566 1.83675745742903 2.05586505627704 2.00728213123064
"gene1700" 4.84796326330238 4.72283908923308 4.78712751147368 4.63637846314432 4.58759848279821 4.97717662058243 4.87553184771129 5.1555519564742 5.0623056818466 4.91342404405702
"gene1701" 6.20206198809073 6.26491109056734 6.27805781445052 6.28605083032916 6.20583218511493 6.5372007252282 6.44466585437753 6.59491834261682 6.48328070083497 6.35831239872748
"gene1702" 7.18880990756899 7.11870033274916 7.0008625325737 7.18682592552261 7.23790433854944 7.56209470769003 7.5321992290487 7.44638688399793 7.43011200585873 7.43885546389026
"gene1703" 9.23340955280476 9.21123407457296 9.27105054080918 9.16601408055821 9.32341548973926 9.41588944342583 9.34537642032737 9.34647130765309 9.29986803930592 9.27249168998626
"gene1704" 9.84388060392051 9.79824349995687 9.84305300732391 9.82810301128348 9.812774584514 9.80615472495191 9.69735175501614 9.65117192183295 9.65353036809243 9.6283642500078
"gene1705" 7.81189067581741 7.68367238967355 7.6961354506601 7.91628745334217 7.87454400698294 8.42459604073755 8.32260244908052 8.11924048400273 8.05967465084611 8.09294985651809
"gene1706" 9.42628042596544 9.42318848671829 9.39245608172905 9.44422847454718 9.41984000592348 9.8373404184359 9.75276336775115 9.6511904170527 9.55490261746484 9.64689483576508
"gene1707" 8.01788740641962 8.13625405036748 8.1480480317702 8.16124643520698 7.99962299253581 8.34787963899267 8.32020578917856 8.34495295063892 8.31088521377866 8.25516639700503
"gene1708" 4.31515713448581 3.90906970395357 3.86225587446265 3.84057138495539 3.96453271486999 4.04190417891209 3.91031803938193 3.72876318933914 4.00984413933991 3.87715653139022
"gene1709" 9.37297073750692 9.45437797625117 9.33583737497967 9.44197000278868 9.52565397496146 9.62330842540092 9.55319625401483 9.69565371110981 9.58939051022334 9.56853425921147
"gene1710" 9.0961866667022 9.02521601187568 9.10249857186869 9.08641442798074 9.11507953922471 9.25680206784691 9.23482938146313 9.21978728905516 9.16759024798981 9.1654171193148
"gene1711" 8.84369990305147 8.72834419647939 8.71860210191728 8.80068937060187 8.86933409758242 9.1010436681407 9.04149424423671 8.93798194091287 8.93594146275558 8.97432919594833
"gene1712" 8.92824205856124 8.94401362971916 8.91092706617798 8.90036588666041 8.90001469806666 9.21708993231996 9.06744477364931 8.9820971570246 8.9918788843774 9.04881038726028
"gene1713" 7.42030194504381 7.38368399315087 7.42209045935042 7.41280101395405 7.27280481168323 6.81913827391694 6.78042016831352 6.61952068958019 6.78009631148306 6.75259887368323
"gene1714" 5.59989697810338 6.05238036309279 5.95978640878132 6.02778188076822 5.67475378213238 4.76868918154915 4.91427848515495 4.72278481963619 4.54094689182099 4.74405216130688
"gene1715" 6.40640010501994 6.44272698048662 6.45449514226556 6.52677792991549 6.58488132469892 6.49520766437935 6.47947253193124 6.22828351571085 6.34329613984538 6.42641072251923
"gene1716" 8.83802705310885 8.76772709695685 8.65147340470303 8.79518867902568 8.79954560916386 8.72175414518669 8.66498184333816 8.56818429210264 8.60022425735245 8.62842805925584
"gene1717" 11.7022431112187 11.8554661790032 11.7591088563495 11.7731824927079 11.8064097014227 11.57846905273 11.5374859988235 11.6126173888174 11.5307232099306 11.5472645967478
"gene1718" 5.98344880806617 6.11407266719334 6.20667494555474 5.99820461693309 5.99171816936875 6.77685007995449 6.93368871526374 6.6429595887265 6.60725668290988 6.66517291941736
"gene1719" 8.1954703733496 8.07908745449547 8.02629841407615 8.10607508764378 8.1039641451361 8.44854507323669 8.28124849015065 8.09502705579716 8.01970863021974 8.07637406591923
"gene1720" 10.0862795503486 10.1295058422 10.1093064037461 10.09630568835 10.1047461578872 9.64200299081505 9.5017198014257 9.63744031775609 9.69643448713468 9.63809449602405
"gene1721" 8.46284630265256 8.35132373093912 8.40502568777556 8.45230441127999 8.49247951984917 8.74267311653896 8.70356399357133 8.65640036413308 8.63334548863787 8.63956139760021
"gene1722" 8.10778708646727 8.03734108376468 8.09288862672231 8.17490415909048 8.13419923573781 8.13455949774589 8.3347838875667 8.29138275777999 8.26543896437514 8.25485731564116
"gene1723" 9.74969418909317 9.82294720673475 9.76238107086981 9.82526895185334 9.78098262773247 9.82960565180624 9.82888973166391 9.95333421825429 9.91084764817009 9.86538338470255
"gene1724" 6.88737247641956 7.08909623138339 7.13503343590226 6.92346810626994 7.0483341882731 6.30604845216953 6.70202347849927 6.53367852893516 6.81475869980008 6.71786981690892
"gene1725" 8.36928841765358 8.4274286667809 8.39684310801023 8.33051273226531 8.38968355509381 8.21505078011004 8.44811865312911 8.8969106977286 8.98725367282136 8.83151019660086
"gene1726" 8.85655440186638 8.90335992687456 8.83193311772586 8.82773638735243 8.86893690128657 9.3586708672292 9.33207267904375 9.28113262796564 9.18688036574927 9.15616925526759
"gene1727" 8.88803142976138 8.88782906050858 8.87768687820696 8.75682755152166 8.95172323274282 9.00002523119566 8.96846569830255 8.96359354375591 8.86420392994322 8.89197950040444
"gene1728" 8.99719242888484 9.17186906138551 9.06298080061438 8.97498056313181 8.96882639165651 8.48004082710201 8.52596237275071 8.51165088083748 8.43304939792727 8.49335469750788
"gene1729" 3.99784434127792 3.49888005035924 3.66056642490203 3.78605117810934 3.82899595119159 3.67882248875995 3.73016261707888 3.69338151049177 3.54772468321364 3.81708232762916
"gene1730" 10.076934264341 10.0992460047267 10.0291478485542 9.98644280345925 10.1149474931643 10.1637195734104 10.2190966092611 10.267016131076 10.2007925316203 10.3273666711167
"gene1731" 3.97071347760848 4.34521903704403 4.3663229047299 4.07594169006296 4.33616960832557 4.052135140243 4.27316323014797 4.09136290824205 4.17028187860276 4.43571099954863
"gene1732" 7.3691877186237 7.29620557842477 7.33900408962556 7.28818965597019 7.45552257689817 7.08464065423024 7.11323563741247 7.11954323557197 7.20018286543417 7.15713583242822
"gene1733" 8.80508360733334 8.82207171799282 8.77090818371368 8.77454992770436 8.70823833575559 9.02008141987212 9.00142440310484 9.00253304338362 8.98821365800435 9.0726893452651
"gene1734" 4.05763252850572 4.58647870831062 4.24981250044708 4.34977952184865 4.42613291450718 4.51266178987394 3.8414759356503 3.89544497659304 4.22488265515563 3.91708681427495
"gene1735" 2.17900285523021 1.97336131363619 1.88689638224562 1.86677718987679 1.68800068887058 1.90123876416737 1.95270091323633 1.61234382535022 1.62916750308791 1.76869070693949
"gene1736" 5.68554027896124 5.62771174498607 5.49417430824786 5.50015098473188 5.43266231654084 4.36793424682792 4.54849213320789 4.49489470354393 4.29004273344406 4.29922975476151
"gene1737" 6.15065302296407 6.29568466313782 6.18013510910526 6.12286643045857 5.90915778020902 4.94459556412529 4.73710301619816 4.94532769872111 4.9232964550181 4.9110542672085
"gene1738" 4.49890189607241 4.37154366581382 4.42892971046232 4.4499355763117 4.4086855710585 4.07920291342414 3.69417986427126 4.08832932375249 4.30929475858627 4.23178539754135
"gene1739" 5.00078734955355 4.96320023996146 4.83247467949837 4.92173124238481 4.96085446844216 4.74335018461887 4.9821061195414 5.00726604914176 5.11848858944083 4.7983411096951
"gene1740" 4.21949907331492 4.26598795668325 4.44178740341379 4.19510406982789 4.05787175415176 4.70785980104058 4.72187327723788 4.62097790935878 4.76047043548854 4.54728651386268
"gene1741" 9.01825271833035 9.13084279220084 9.10489593167483 9.03845031090965 9.03608800289494 9.40213864425634 9.39674152647836 9.51584597567581 9.44107646771768 9.4678267462737
"gene1742" 11.1249123292114 11.065876611449 11.0105260304213 11.0489793226462 11.0725608281348 11.2945692015633 11.3399416338035 11.4109403917185 11.426896225998 11.4698147413009
"gene1743" 6.6497261341682 6.36500856895622 6.40598222408983 6.66676475594723 6.51534452312215 7.29097441507107 7.23363644018902 7.33510677109002 7.45629492943055 7.26591239918261
"gene1744" 4.6890490056396 4.78850697210171 4.80741861867321 4.85398797013721 4.70789257238591 4.24771323350365 4.24253048657941 4.33868131928255 4.49397938974431 4.13356753929612
"gene1745" 6.5257276565314 6.69975119182736 6.60502261867373 6.47316261897366 6.62988992039788 6.07108138679768 6.09044731144157 5.99169142865185 6.00568441548812 6.11724839491626
"gene1746" 5.21681524056669 5.44440335412492 5.27267242914742 5.15999858430488 5.35023476920327 5.14217913019589 5.16480181168929 5.0989000132944 5.20801784364698 5.25613653695327
"gene1747" 6.71424037013406 6.50420122113369 6.44956908420214 6.49289031651153 6.50195374929257 6.21484316195138 6.04722216490137 5.87056123718069 6.02026082169903 6.02787722653666
"gene1748" 5.84842012485165 5.64085730381486 5.79736985297527 5.72451734123708 5.57815282172175 5.87478404140104 5.77207320812969 5.93580920204396 5.95198378742268 6.15678040988551
"gene1749" 6.99552055210933 6.88045156334937 7.10171302556975 6.97368578028345 6.97514737418903 6.41056242387206 6.37606749700814 6.61724968910935 6.62550494807515 6.60385461100998
"gene1750" 9.01242542082267 9.07410699183234 9.02590980342912 9.01718996468103 9.02561056332947 7.02321433710539 7.07048714823368 7.05381960541182 7.16841893100241 7.14998763035877
"gene1751" 8.76163247674504 8.51817691352533 8.55530451478696 8.77057699136355 8.8232030831167 8.37402097782295 8.707416771988 8.82359079771725 8.85923891810375 8.98195283095643
"gene1752" 10.5158435737079 10.4177469129983 10.3964213975278 10.5604683260786 10.4908317880491 10.0416559461831 10.2862895339149 10.3987843978281 10.3323422956072 10.5599694880689
"gene1753" 9.4281123844851 9.76539945873953 9.68183201399064 9.61836941119072 9.4298149369221 9.11465817794393 9.39493620425541 9.59093672909458 9.59267467651728 9.79269813820611
"gene1754" 10.3162306844078 10.7642284313404 10.6564988609255 10.405839237718 10.2486393827501 10.0504997977196 10.2917466476058 10.3985490818737 10.3362880043301 10.5703436906082
"gene1755" 10.5755315335286 10.5236002103864 10.5104892385877 10.587844235073 10.5090157560096 10.4988747129929 10.6581525629188 10.5873367953837 10.5184248447369 10.7024103995057
"gene1756" 8.85732075926518 8.90784310576648 8.78898544290956 8.96325964312202 8.71432914269372 8.66512972500733 8.81114959708959 8.77942045997061 8.79141061991654 8.97956079156395
"gene1757" 10.9848031459 11.2602165535148 11.178205371709 11.1155119295991 10.9877663641631 10.823218351259 11.0270221107643 10.906570759226 10.8259418509639 11.0345010371871
"gene1758" 5.80917394317904 6.1729669080103 6.0426378214482 6.05795869672271 5.77145856766044 5.90845488535279 6.14113169736672 6.13939895923807 6.18008478435488 6.23701286883401
"gene1759" 3.96664528192459 3.36090506671093 3.57247677909257 3.88002762436394 3.5178238608984 3.64694687027937 3.38537953154244 3.79386262017411 3.87572562978576 3.74210091323741
"gene1760" 3.31383704868751 3.37848883085325 3.21419624619903 3.16982151691903 3.45067494806097 3.57370095604943 3.03770961419776 3.44637131562294 3.5293511483599 3.26920242689512
"gene1761" 8.75026372824004 8.82686183712048 8.75331101954265 8.73459447108904 8.81655864714876 8.87705097172493 8.85182853081072 8.76937880474746 8.74888319811063 8.63189091514788
"gene1762" 5.73263867782729 5.7121796225924 5.5359883327892 5.80937143410804 5.64859806901737 5.59584941578628 5.60368856615413 5.73466313125208 5.64222589662266 5.67302038188533
"gene1763" 6.11543982571347 6.51943381703231 6.47779043079543 6.43563962421607 6.3644565410053 5.94639402763881 6.02918156241649 6.1571901993376 6.04484755371123 6.17239434415611
"gene1764" 7.65512849501809 7.90548994957847 7.6822490013865 7.62950932432451 7.67902878345851 6.98822012211976 6.8307972275784 6.88180619603906 7.09086637865991 6.94330936539207
"gene1765" 5.4899304405926 5.50169657362767 5.71573247923064 5.54597497481218 5.43976292234352 5.46119976818032 5.42041398704889 5.70705543506125 5.62955842923979 5.76220131481839
"gene1766" 0.317743015975496 0.297353921024918 0.218733969475775 0.313372640378103 0.351827907552404 0.271875399529637 0.196379229625009 0.350677426090201 0.276983203065703 0.492872756084256
"gene1767" -0.303797259291179 -0.419591300809784 -0.300195940252528 -0.366345039013913 -0.342483158335219 -0.432009932663601 -0.32535784670895 -0.343190942308894 -0.335745684793766 -0.31201981012677
"gene1768" 8.77288746696218 8.67111787024729 8.64359217466491 8.77801232287557 8.79860008730719 8.93821936607902 8.89321775350939 8.76299696153594 8.82693853029756 8.84214237296398
"gene1769" 6.57962699364628 6.10649922816259 6.13767486689044 6.46300063510034 6.39990937128634 6.70316619713699 6.77929135154249 6.57830922406479 6.82288513442726 6.64798162059495
"gene1770" 9.75755771907398 9.95885554144843 9.94496033490976 9.92136232983415 10.1676520155755 10.3084401345363 10.2232398272935 10.5950681386539 10.4262984226923 10.4177632998365
"gene1771" 7.57125509196041 7.1738650714163 7.23066977432796 7.32359223840719 7.35117343921885 7.87147511724252 7.93789215554394 7.86729805920967 8.00294719546292 7.72144736287496
"gene1772" 7.98867810320181 8.16290626200434 8.04728363310597 8.02121731678911 8.00006112834613 6.29805967850195 6.56803624018922 6.61781374345453 6.75180304798357 6.61074176049832
"gene1773" 7.36659164693569 7.80858053325551 7.56880901166017 7.57955082244186 7.59035300467494 6.05270740582413 6.16323157300284 6.06772637157393 6.17693538942107 6.04504385162866
"gene1774" 11.3258464040847 11.2883762821722 11.2260193316203 11.3150297238227 11.3134190484793 11.4914809275377 11.5168921878443 11.5582193228396 11.5138019479143 11.4894781356254
"gene1775" 10.5461344594951 10.5699687002618 10.5441628238714 10.5803697951615 10.5513491533242 10.7584982839981 10.793786587288 10.8365932791337 10.8190564213462 10.7794901254671
"gene1776" 10.8688891459595 10.8502204786893 10.9556249055493 10.8719328981225 10.7542011805015 8.98346191025428 9.02181417565124 9.2441417354129 9.22797569311467 9.40218358867097
"gene1777" 7.91379768204461 7.77854402031031 7.9586926131472 7.90058603080151 7.82435292519419 7.70519945846734 7.64313388389554 7.54873294560366 7.46832851167985 7.68915155726514
"gene1778" 8.06134186979661 8.00275445054432 8.124912440471 8.05395355408022 7.96364270595866 7.88927993813502 7.80677293815594 7.77069268197276 7.64404806353195 7.83665782573038
"gene1779" 8.67796576674516 8.65626344851023 8.68207772252069 8.73680126705262 8.7342829108904 8.49930981411244 8.34586833840032 8.39807901373597 8.36602008108227 8.51109472881332
"gene1780" 4.64815099360111 4.813749553972 4.80532993649107 4.74581008656216 5.04394358264531 4.81490347721193 4.84069699152956 4.9205213151075 4.94362209356353 4.76894656737212
"gene1781" 8.75220771445083 8.36692665411345 8.48829033568525 8.87958118901276 8.76263847639888 8.98189538142961 8.80044952293332 8.71691456365585 8.80984690451608 8.79581877909816
"gene1782" 16.9707350929249 16.8964512235554 16.9415882710253 17.1932528956399 16.8643631917741 17.071557674457 17.1049329501917 17.0548650791407 16.9107738934083 17.1508353934712
"gene1783" 0.956881704677193 0.93556018773498 0.961745526228076 1.14700718490471 1.20968995243168 1.35153328220456 1.1797382900595 1.13706042126941 1.15471507454457 1.03867267162174
"gene1784" 1.55191018222318 1.51260613022151 1.47035760743453 1.75228770352465 1.66486972463803 1.38863580533003 1.57656465421337 1.45672188016297 1.68706276795644 1.61382134080156
"gene1785" 5.02541966548662 4.59126834710118 4.76197513015831 4.90075608189238 4.96651475870259 4.93186569409394 4.82680560240491 5.39912975111233 5.26584071789437 5.09697632841873
"gene1786" 5.48471539370557 5.16404502883133 5.310267678625 5.34995230298254 5.18505041962179 5.22244372050283 5.35842935894846 5.25727028303205 5.05971102084834 5.18399045386627
"gene1787" 7.63989023502462 7.64944178621221 7.70056604998884 7.41527647948856 7.33166758953523 7.25974439762332 7.15767676254624 7.1928550970261 7.29581908609076 7.31300657467527
"gene1788" 8.81638654273709 8.82156990237573 8.74325522283715 8.85357796797137 8.80936311198023 8.82459728264876 8.69245846892587 8.65556608421938 8.68183097402395 8.6980109383689
"gene1789" 8.40372860388131 8.53011658106327 8.4993994431455 8.49954923453339 8.45072146312678 8.52430808009808 8.33577655866625 8.22133959556955 8.10747003987747 8.18191289746848
"gene1790" 5.52377045256953 5.63544545840609 5.65371519077425 5.59845386268451 5.55985231695537 5.47725549735255 5.37582384000652 5.5662870895973 5.45305403572048 5.32870627764941
"gene1791" 4.93320833877903 5.23357637457895 5.25560493895002 5.18174227148986 5.21786611990947 5.03579367382307 5.06640356506048 5.28635546773671 5.43352085523176 5.35871001203096
"gene1792" 3.55143729535774 3.30673479061316 3.67443432709689 3.29183270323109 3.24540129485787 3.47306880751755 3.71643237473196 3.76299328020936 3.61174049615724 3.5971212980029
"gene1793" 8.98932509085597 9.06620614944518 8.99642332528368 9.07033702536264 9.03086349742882 9.29558532335675 9.1615198440164 9.17084082799356 9.107401301391 9.09329069038009
"gene1794" 7.55210453976261 7.6781370334087 7.54228850751816 7.62845061360823 7.48913613577725 7.85481187211774 7.78234752486137 7.66146042787575 7.5258113507556 7.65426522064288
"gene1795" 9.07816781134462 9.19986827206292 9.00486636905378 9.12417180449247 9.16589764689382 9.384649074021 9.32950196519143 9.22064148366335 9.06640607954784 9.0402225034825
"gene1796" 10.1855044329964 10.211103121312 10.224954397785 10.2211503208782 10.2355881316424 10.1034041968014 9.94141304736996 9.90392671055205 9.91449311594062 9.92895821808298
"gene1797" 8.63483165788678 8.71313699511886 8.6395267220495 8.59406444733943 8.64393674559885 8.97388018065424 8.84563801768771 8.72109075070873 8.66066455692816 8.66541209403067
"gene1798" 4.98872823477523 4.88635527175517 4.905754901489 4.85534836889455 5.05086348416889 5.00272587570687 5.19209636757641 5.01131074788639 5.08796590354061 5.06707906915484
"gene1799" 6.97569396008364 7.11286563382178 7.16599485871436 6.91171561687412 7.22224995992922 7.25161099747053 7.2285904636135 7.26585059815313 7.17039101619847 7.26815118665757
"gene1800" 10.4498952413732 10.5174361701107 10.4772905166779 10.4775646220374 10.4079500505337 10.4275867287283 10.3851004183349 10.4842846487123 10.4774548353571 10.5798201346893
"gene1801" 6.76060949723133 7.0430834417698 6.92620009942598 6.83236126026391 6.72597143601405 6.9143243418038 6.70652897324801 7.00085188851487 6.95709590696534 6.8552909478237
"gene1802" 3.06339303953298 3.31353729893253 3.01301161451918 3.25016899003428 3.27260749911166 3.20290271069766 3.23398981312748 3.42114343823213 3.31077104159911 3.35867571858702
"gene1803" 3.94834597967496 3.85149056232109 4.01788834845597 4.10932912135223 3.68662495472953 4.22123808972272 4.21216674536639 4.17045789602722 4.3532309179852 4.52050238982504
"gene1804" 5.72609456729935 5.54627859982296 5.58149585883975 5.514972374375 5.73450920257212 5.53536004596518 5.34553533303146 5.325003295527 5.52867557477641 5.41616660499357
"gene1805" 5.77138557465223 5.41969536363417 5.61055780811819 5.63844099302491 5.70839476845524 5.58903615103518 5.4943001645354 5.46875507963685 5.5429556297304 5.55796130283811
"gene1806" 2.8716028942842 2.67220180640629 2.82593657782161 2.83881592442872 3.08951907949691 2.64520068245849 2.64833330892194 2.5757509489763 2.54635273595257 2.63953272551921
"gene1807" 10.6001997615497 10.6724549084287 10.693200033844 10.6832230290182 10.5595897675457 9.71282040295527 9.77875550846801 9.71250033716427 9.64917300983932 9.83541543067686
"gene1808" 4.9732400870596 5.01940605578595 4.89601808373022 4.88589746057685 4.71316858923725 4.8751883199514 4.74700220795243 4.64188470035019 4.7177101772697 4.9025483179658
"gene1809" 3.81154456275581 4.29591451768014 3.78295139327816 4.22276277355765 3.88955226530522 3.69226647052193 3.73123976919131 4.00795416957689 4.20018590740977 4.13097068965072
"gene1810" 2.93263617031703 3.08237495376787 3.07638902543915 3.21254591970943 2.86744054511584 2.92961989647655 3.05208473613248 2.86422278448799 3.13509120447123 2.69594601784803
"gene1811" 1.05932951963065 1.03165406264599 0.968135022034332 1.4833651191466 1.14480581523501 1.15120006045527 1.10576705110007 1.06919261609177 1.08434658985952 1.04496071451352
"gene1812" 3.75912192016107 3.60951536413816 3.82938786138029 3.68032521769944 3.87107477690757 3.44907557193311 3.29603294103548 3.3037454019897 3.42968611135511 3.24920129420111
"gene1813" 7.22861296484612 7.31629514094639 7.22072594573334 7.08507017273359 7.00713585700726 6.80128807064561 6.91381943055692 7.12122313617493 6.90492912618715 6.95934257491245
"gene1814" 8.00318243517299 7.99010905084803 8.07141602804601 7.86372010639471 7.96359916926188 8.00187337627314 8.07349131654304 8.18362195108182 8.13116655658248 8.17256815246406
"gene1815" 7.95931876444432 7.95804221123006 8.00585326313545 8.0176798880651 8.18405537116556 8.23872360815726 8.27141670122041 8.18642280361429 8.36137810133906 8.19722496555995
"gene1816" 5.62514881166408 5.92904777201485 6.07385671965572 6.01682051325517 6.12201003036924 5.9397774811694 5.79916441214897 6.28005741275294 6.03576481718679 5.7769923274897
